 codigo_orgao_superior;                       nome_orgao_superior                       ; codigo_orgao_solicitante;                                            nome_orgao_solicitante                                             ; numero_pcdp  ; localizador; data_emissao; data_embarque; valor_tarifa_comercial; percentual_desconto_aplicado; valor_tarifa_governo; valor_tarifa_embarque; valor_bilhete;        companhia_aerea         ; classe_tarifaria;                                       regra_tarifaria                                       ; emissao; no_show; remarcado; cancelado; valor_multas; valor_reembolso; diferenca_tarifa; situacao_bilhete
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001559/24    ; FCIKHO      ; 07/06/2024   ; 28/06/2024    ;                 438.90;                         3.00;               425.73;                 42.83;        468.56; GOL Linhas Aéreas Inteligentes; B,B              ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001559/24    ; YVEVNE      ; 07/06/2024   ; 24/06/2024    ;                 466.00;                        18.00;               382.12;                 32.10;        414.22; LATAM AIRLINES BRASIL          ; O,O              ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001560/24    ; ALHPUJ      ; 07/06/2024   ; 24/06/2024    ;                 627.90;                         3.00;               609.06;                 54.20;        663.26; LATAM AIRLINES BRASIL          ; N                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001560/24    ; YILRXA      ; 07/06/2024   ; 28/06/2024    ;                 382.81;                         3.00;               371.32;                 42.83;        414.15; LATAM AIRLINES BRASIL          ; Q                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001561/24    ; WEGJCP      ; 07/06/2024   ; 28/06/2024    ;                 430.00;                         3.00;               417.10;                 42.83;        459.93; LATAM AIRLINES BRASIL          ; O,O              ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001561/24    ; YGJFZA      ; 07/06/2024   ; 24/06/2024    ;                 518.90;                         3.00;               503.33;                 35.01;        538.34; GOL Linhas Aéreas Inteligentes; B,B              ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001567/24    ; JL8IQT      ; 10/06/2024   ; 28/06/2024    ;                 526.90;                         3.00;               511.09;                 42.83;        553.92; AZUL LINHAS AÉREAS BRASILEIRA  ; Q                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001567/24    ; THJ3QS      ; 10/06/2024   ; 24/06/2024    ;                 526.90;                         3.00;               511.09;                 31.69;        542.78; AZUL LINHAS AÉREAS BRASILEIRA  ; Q                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001568/24    ; DFKZFA      ; 10/06/2024   ; 28/06/2024    ;                 242.90;                         3.00;               235.61;                 42.83;        278.44; GOL Linhas Aéreas Inteligentes; O                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001568/24    ; DZZJQO      ; 10/06/2024   ; 24/06/2024    ;                 505.90;                         3.00;               490.72;                 30.65;        521.37; GOL Linhas Aéreas Inteligentes; N                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001573/24    ; OFGOFR      ; 07/06/2024   ; 28/06/2024    ;                 438.90;                         3.00;               425.73;                 42.83;        468.56; GOL Linhas Aéreas Inteligentes; B,B              ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001573/24    ; YSLPSM      ; 07/06/2024   ; 25/06/2024    ;                 398.70;                         8.89;               363.26;                 44.27;        407.53; LATAM AIRLINES BRASIL          ; O,O              ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001575/24    ; GWNVJE      ; 07/06/2024   ; 24/06/2024    ;                 401.71;                         8.89;               365.99;                 29.51;        395.50; LATAM AIRLINES BRASIL          ; S                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
